TYPE,MAN ID,PREFIX,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4,GL 4,TH 4,RD 5,GL 5,TH 3,RD 6
LEN,E,DCX,32903,200,25,208.34,K5,5,-208.34
LEN,E,DCX,32905,400,25,417.54,K5,5,-417.54
LEN,E,DCX,32907,80,40,82.29,K5,8,-82.29
LEN,E,DCX,32909,100,40,103.21,K5,8,-103.21
LEN,E,DCX,32911,200,40,207.93,K5,8,-207.93
LEN,E,DCX,32939,50,15,51.16,BK7,3,-51.16
LEN,E,DCX,32965,12,6,11.98,BK7,2.4,-11.98
LEN,E,DCX,32967,18,6,18.22,BK7,2.2,-18.22
LEN,E,DCX,32969,18,9,18.15,BK7,2.6,-18.15
LEN,E,DCX,32979,50,50,74.78,SF11,16,-74.78
LEN,E,DCX,32981,100,50,101.63,BK7,10,-101.63
LEN,E,DCX,32983,150,50,153.49,BK7,9,-153.49
LEN,E,DCX,45088,30,12,30.36,BK7,3.7,-30.36
LEN,E,DCX,45100,15,15,22.51,SF11,4.5,-22.51
LEN,E,DCX,45102,22.5,15,34.36,SF11,4.2,-34.36
LEN,E,DCX,45130,6,3,5.88,BK7,1.8,-5.88
LEN,E,DCX,45132,9,3,9.02,BK7,1.6,-9.02
LEN,E,DCX,45134,30,6,30.61,BK7,2.3,-30.61
LEN,E,DCX,45156,27,9,27.43,BK7,2.74,-27.43
LEN,E,DCX,45158,36,9,36.77,BK7,2.55,-36.77
LEN,E,DCX,45160,48,12,49.14,BK7,2.74,-49.14
LEN,E,DCX,45162,35,25,35.09,BK7,6.6,-35.09
LEN,E,DCX,45164,50,30,50.67,BK7,6.55,-50.67
LEN,E,DCX,45166,75,30,76.67,BK7,4.96,-76.67
LEN,E,DCX,45168,60,40,60.56,BK7,8.8,-60.56
LEN,E,DCX,45170,200,50,205.86,BK7,5.05,-205.86
LEN,E,DCX,45172,250,50,257.57,BK7,4.93,-257.57
LEN,E,DCX,45177,4.5,4.5,6.58,LaSFN30,2.6,-6.58
LEN,E,DCX,45186,9,4.5,8.88,BK7,2.38,-8.88
LEN,E,DCX,45291,36,6,36.87,BK7,2,-36.87
LEN,E,DCX,45293,45,9,46.08,BK7,2.5,-46.08
LEN,E,DCX,45295,30,20,30.08,BK7,5.3,-30.08
LEN,E,DCX,45297,40,25,40.42,BK7,5.3,-40.42
LEN,E,DCX,45299,400,40,412.09,BK7,8,-412.09
LEN,E,DRUM,45548,1.834,2,1.25,bk7,2.5,-1.25
LEN,E,DRUM,45549,2.201,2.4,1.5,bk7,3,-1.5
LEN,E,DRUM,45550,2.935,3.2,2,bk7,4,-2
LEN,E,DRUM,45551,3.669,4,2.5,bk7,5,-2.5
LEN,E,DRUM,45663,1.36,2,1.25,LaSFN9,2.5,-1.25
LEN,E,DRUM,45664,1.632,2.4,1.5,LaSFN9,3,-1.5
LEN,E,DRUM,45665,2.176,3.2,2,LaSFN9,4,-2
LEN,E,DRUM,45666,2.72,4,2.5,LaSFN9,5,-2.5
LEN,E,DRUM,46524,2.419,2,1.25,BK7,2,0
LEN,E,DRUM,46525,2.902,2.4,1.5,BK7,2.4,0
LEN,E,DRUM,46526,3.87,3.2,2,BK7,3.2,0
LEN,E,DRUM,46527,4.837,4,2.5,BK7,4,0
LEN,E,DRUM,46528,1.47,2,1.25,LASFN9,2,0
LEN,E,DRUM,46529,1.764,2.4,1.5,LASFN9,2.4,0
LEN,E,DRUM,46530,2.352,3.2,2,LASFN9,3.2,0
LEN,E,DRUM,46531,2.94,4,2.5,LASFN9,4,0
LEN,E,HAS,30120,25.4,15.01,19,  F2,1.14,9.3, BK7,10.21,-9.3,  F2,1.14,-19
LEN,E,HAS,30229,40.3,23,32.48,F2,3.5,18.15,BK7,11,-18.15,F2,3.5,-32.48
LEN,E,HAS,36187,12.5,8,9.48,  F2,0.89,4.66,  K5,5.4,-4.66,  F2,0.89,-9.48
LEN,E,HAS,45251,20,12.5,14.95,F2,1.1,7.34,BK7,7.98,-7.34,F2,1.1,-14.95
LEN,E,HBALL,45933,1.935,2,1,bk7,1,0,,,,,,
LEN,E,HBALL,45934,3.87,4,2,bk7,2,0,,,,,,
LEN,E,HBALL,45935,5.805,6,3,bk7,3,0,,,,,,
LEN,E,HBALL,45936,7.74,8,4,bk7,4,0,,,,,,
LEN,E,HBALL,45937,9.675,10,5,bk7,5,0,,,,,,
LEN,E,HBALL,47269,2.902,3,1.5,bk7,1.5,0,,,,,,
LEN,E,HBALL,47270,4.837,5,2.5,bk7,2.5,0,,,,,,
LEN,E,HIB,47128,0.497,1,0.5,S-LAH79,1,-0.5,,,,,,
LEN,E,HIB,47129,0.995,2,1,S-LAH79,2,-1,,,,,,
LEN,E,HIB,47130,2.487,5,2.5,S-LAH79,5,-2.5,,,,,,
LEN,E,HIB,47131,3.979,8,4,S-LAH79,8,-4,,,,,,
LEN,E,HTB,45528,0.734,1,0.5,BK7,1,-0.5,,,,,,
LEN,E,HTB,45529,1.1,1.5,0.75,BK7,1.5,-0.75
LEN,E,HTB,45530,1.468,2,1,BK7,2,-1
LEN,E,HTB,45531,1.834,2.5,1.25,BK7,2.5,-1.25
LEN,E,HTB,45532,2.201,3,1.5,BK7,3,-1.5
LEN,E,HTB,45533,2.935,4,2,BK7,4,-2
LEN,E,HTB,45534,3.669,5,2.5,BK7,5,-2.5
LEN,E,HTB,45535,4.402,6,3,BK7,6,-3
LEN,E,HTB,45536,5.87,8,4,BK7,8,-4
LEN,E,HTB,45537,7.337,10,5,BK7,10,-5
LEN,E,IRDCX,47056,25.4,25.4,18.37,CAF2,12.2,-18.37
LEN,E,IRDCX,47057,50.8,25.4,39.61,CAF2,6.2,-39.61
LEN,E,IRDCX,47058,76.2,25.4,60.12,CAF2,4.7,-60.12
LEN,E,IRDCX,47059,100,25.4,79.07,CAF2,4.1,-79.07
LEN,E,IRDCX,48018,63.5,25.4,49.89,CAF2,5.3,-49.89
LEN,E,IRDCX,48019,150,25.4,119.12,CAF2,3.4,-119.12
LEN,E,IRPCX,47051,50,25.4,20,CAF2,6.4,0
LEN,E,IRPCX,47052,75,25.4,29.9,CAF2,4.8,0
LEN,E,IRPCX,47053,150,25.4,59.98,CAF2,3.4,0
LEN,E,IRPCX,47054,200,25.4,79.98,CAF2,3,0
LEN,E,IRPCX,47055,500,25.4,199.99,CAF2,2.4,0
LEN,E,IRPCX,47072,50.8,25.4,71.46,ZNSE,3.1,0
LEN,E,IRPCX,47073,75,25.4,106.15,ZNSE,2.8,0
LEN,E,IRPCX,47074,127,25.4,180.32,ZNSE,2.5,0
LEN,E,IRPCX,47075,200,25.4,281.2,ZNSE,2.3,0
LEN,E,IRPCX,47076,500,25.4,698.17,ZNSE,2.1,0
LEN,E,IRPCX,47174,63,25.4,25.1,CAF2,5.4,0
LEN,E,IRPCX,47175,100,25.4,39.9,CAF2,4.1,0
LEN,E,IRPCX,47176,250,25.4,100,CAF2,2.8,0
LEN,E,IRPCX,47177,1000,25.4,399.9,CAF2,2.2,0
LEN,E,IRPCX,47181,63.5,25.4,89.14,ZNSE,2.9,0
LEN,E,IRPCX,47182,254,25.4,356.51,ZNSE,2.2,0
LEN,E,IRPCX,48020,100,25.4,139.96,ZNSE,2.6,0
LEN,E,IRPCX,48021,150,25.4,209.91,ZNSE,2.4,0,,,,,,,,,,,,
LEN,E,MACH,43992,7.67,12.5,56.54,SF5,1.5,7.72,BaFN10,6.23,-10.6,,0.92,10.6,BaFN10,6.23,-7.72,SF5,1.5,-56.54
LEN,E,MACH,43993,8.87,12.5,56.54,SF5,1.5,7.72,BaFN10,6.23,-10.6,,1.33,13.98,BaFN11,5.25,-9.35,sf10,1.1,-76.14
LEN,E,MACH,43994,9.61,12.5,56.54,SF5,1.5,7.72,BaFN10,6.23,-10.6,,1.56,17.27,BaFN10,5,-10.99,SF10,1.25,-107.03
LEN,E,MACH,43995,9.95,12.5,56.54,SF5,1.5,7.72,BaFN10,6.23,-10.6,,1.48,15.97,SSKN8,4.5,-15,SF10,1.2,-528.23
LEN,E,MACH,43996,11.78,12.5,76.14,SF10,1.1,9.35,BAFN11,5.25,-13.98,,1.97,17.27,BaFN10,5,-10.99,SF10,1.25,-107.03
LEN,E,MACH,43997,12.44,12.5,76.14,SF10,1.1,9.35,BAFN11,5.25,-13.98,,1.9,15.97,SSKN8,4.5,-15,SF10,1.2,-528.23
LEN,E,MACH,43998,14.13,12.5,107.03,SF10,1.25,10.99,BaFN10,5,-17.27,,2.12,15.97,SSKN8,4.5,-15,SF10,1.2,-528.23
LEN,E,MACH,43999,15.31,12.5,528.23,SF10,1.2,15,SSKN8,4.5,-15.97,,2.05,15.97,SSKN8,4.5,-15,SF10,1.2,-528.23
LEN,E,MACH,46000,21.2,12.5,51.17,SF5,1.33,18.01,BK7,3.73,-24.77,,2.76,24.77,BK7,3.73,-18.01,SF5,1.33,-51.17
LEN,E,MACH,46001,25.18,12.5,51.17,SF5,1.33,18.01,BK7,3.73,-24.77,,2.97,36.51,BK7,3.5,-26.33,SF5,1.5,-78.35
