TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,JML,,CPX10452/000,300,25,155.62,BK7,2.5,0
LEN,JML,,CPX10453/000,300,50,155.6,BK7,4,0
LEN,JML,,CPX10455/000,250,101.6,128.77,BK7,12.3,0
LEN,JML,,CPX10456/000,300,47,155.62,BK7,3.8,0
LEN,JML,,CPX10457/000,300,66,155.62,BK7,6.5,0
LEN,JML,,CPX10458/000,300,95,155.62,BK7,10.4,0
LEN,JML,,CPX10459/000,341.2,26.9,177,BK7,4.5,0
LEN,JML,,CPX10460/000,400,25,206.04,BK7,2.4,0
LEN,JML,,CPX10461/000,330,145,171.18,BK7,20,0
LEN,JML,,CPX10465/000,500,25,257.55,BK7,2.3,0
LEN,JML,,CPX10470/000,500,38.1,257.55,BK7,3.8,0
LEN,JML,,CPX10475/000,500,50,257.55,BK7,4.5,0
LEN,JML,,CPX10480/000,500,50.8,257.55,BK7,4.5,0
LEN,JML,,CPX10485/000,500,75,257.55,BK7,6,0
LEN,JML,,CPX10490/000,500,76.2,257.55,BK7,6,0
LEN,JML,,CPX10495/000,500,100,257.55,BK7,9,0
LEN,JML,,CPX10500/000,500,101.6,257.55,BK7,9,0
LEN,JML,,CPX10501/000,600,42,311.23,BK7,2.7,0
LEN,JML,,CPX10502/000,600,95,311.23,BK7,6.6,0
LEN,JML,,CPX10505/000,700,25,360.56,BK7,2.2,0
LEN,JML,,CPX10506/000,700,50,363.11,BK7,2.9,0
LEN,JML,,CPX10510/000,750,50,386.32,BK7,4.5,0
LEN,JML,,CPX10515/000,750,50.8,386.32,BK7,4.5,0
LEN,JML,,CPX10520/000,750,75,386.32,BK7,6,0
LEN,JML,,CPX10525/000,750,76.2,386.32,BK7,6,0
LEN,JML,,CPX10526/000,800,30,414.98,BK7,2.3,0
LEN,JML,,CPX10527/000,800,50,414.98,BK7,2.8,0
LEN,JML,,CPX10529/000,986.7,15,511.84,BK7,2.1,0
LEN,JML,,CPX10530/000,1000,25,515.09,BK7,2.1,0
LEN,JML,,CPX10531/000,1000,50,518.72,BK7,2.6,0
LEN,JML,,CPX10532/000,1000,80,518.72,BK7,4.5,0
LEN,JML,,CPX10533/000,1000,145,518.72,BK7,9,0
LEN,JML,,CBX10545/000,10,5,9.91,BK7,2.6,-9.91
LEN,JML,,CBX10546/000,7,5,6.71,BK7,3,-6.71
LEN,JML,,CBX10547/000,3.5,3,3.33,B270,1.8,-3.33
LEN,JML,,CBX10548/000,8,7.1,8.6,SK5,3.8,-8.6
LEN,JML,,CBX10549/000,13,5,13.35,K5,1.4,-13.35
LEN,JML,,CBX10550/000,4.5,5,4.28,BK7,2,-4.28
LEN,JML,,CBX10551/000,8,6,7.71,BK7,3.2,-7.71
LEN,JML,,CBX10552/000,10,7.5,9.74,BK7,3.5,-9.74
LEN,JML,,CBX10553/000,10,10,9.48,BK7,4.8,-9.48
LEN,JML,,CBX10554/000,12.7,6.3,12.68,BK7,2.8,-12.68
LEN,JML,,CBX10555/000,14.2,12.5,13.79,BK7,5,-13.79
LEN,JML,,CBX10556/000,15,7.5,15.05,BK7,2.9,-15.05
LEN,JML,,CBX10557/000,15,14.5,14.48,BK7,5.9,-14.48
LEN,JML,,CBX10558/000,20,21,19.24,BK7,8.2,-19.24
LEN,JML,,CBX10559/000,22,20,21.58,BK7,6.9,-21.58
LEN,JML,,CBX10560/000,17,9.5,17.4,K5,2.1,-17.4
LEN,JML,,CBX10561/000,18.1,13,-17.89,BK7,4.4,-17.89
LEN,JML,,CBX10562/000,15,6,15.21,BK7,1.7,15.21
LEN,JML,,CBX10599/000,28.7,12.7,29.08,BK7,3.4,-29.08
LEN,JML,,CBX10600/000,25,12.7,25.13,BK7,3.6,-25.13
LEN,JML,,CBX10601/000,25.4,25.4,24.71,BK7,9,-24.71
LEN,JML,,CBX10602/000,30,22.4,30.01,BK7,6.3,-30.01
LEN,JML,,CBX10603/000,30,30,29.26,BK7,10.3,-29.26
LEN,JML,,CBX10604/000,31.7,35,30.51,BK7,12.9,-30.51
LEN,JML,,CBX10605/000,36,25,35.97,BK7,6.4,-35.97
