TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,LP,,313375,-100.73,12.7,-104.41, N-BK7     ,1.5,104.41
LEN,LP,,313376,-202.68,12.7,-209.83, N-BK7     ,1.5,209.83
LEN,LP,,314000,-2.998,3,-1.55, N-BK7     ,0.5,0
LEN,LP,,314001,-5.998,6,-3.101, N-BK7     ,0.5,0
LEN,LP,,314002,-7.996,8,-4.134, N-BK7     ,1,0
LEN,LP,,314003,-9.996,10,-5.168, N-BK7     ,1,0
LEN,LP,,314301,-40.296,22.4,-20.833, N-BK7     ,1.5,0
LEN,LP,,314304,-9.694,6,-5.012, N-BK7     ,1,0
LEN,LP,,314305,-16.393,10,-8.475, N-BK7     ,1.5,0
LEN,LP,,314315,-50.366,22.4,-26.039, N-BK7     ,1.5,0
LEN,LP,,314316,-101.21,22.4,-52.33, N-BK7     ,1.5,0
LEN,LP,,314317,-151.44,22.4,-78.298, N-BK7     ,1.5,0
LEN,LP,,314321,-50.366,25.4,-26.039, N-BK7     ,1.5,0
LEN,LP,,314322,-99.056,25.4,-51.212, N-BK7     ,1.5,0
LEN,LP,,314323,-201.95,25.4,-104.41, N-BK7     ,1.5,0
LEN,LP,,314324,-503.65,25.4,-260.39, N-BK7     ,1.5,0
LEN,LP,,314325,-1012.1,25.4,-523.3, N-BK7     ,1.5,0
LEN,LP,,314331,-30,12.7,-15.51, N-BK7     ,1.5,0
LEN,LP,,314332,-50.366,12.7,-26.039, N-BK7     ,1.5,0
LEN,LP,,314333,-99.056,12.7,-51.212, N-BK7     ,1.5,0
LEN,LP,,314334,-199.07,12.7,-102.92, N-BK7     ,1.5,0
LEN,LP,,314335,-503.65,12.7,-260.39, N-BK7     ,1.5,0
LEN,LP,,314336,-1012.1,12.7,-523.3, N-BK7     ,1.5,0
LEN,LP,,314419,-10.919,6,-5.012, SILICA    ,1,0
LEN,LP,,314420,-17.81,10,-8.175, SILICA    ,1,0
LEN,LP,,314421,-43.784,22.4,-20.097, SILICA    ,1.5,0
LEN,LP,,314422,-55.519,22.4,-25.483, SILICA    ,1.5,0
LEN,LP,,314423,-109.98,22.4,-50.481, SILICA    ,1.5,0
LEN,LP,,314424,-164.55,22.4,-75.531, SILICA    ,1.5,0
LEN,LP,,315505,47.672,22.4,20.097, BaK50     ,4,66.355,,,
LEN,LP,,315506,54.656,22.4,18.567, SILICA    ,4.2,66.355,,,
LEN,LP,,315540,58.567,40,25.483, B270      ,10.8,129.57,,,
LEN,LP,,315545,107.997,40,35.227, B270      ,7,87.222,,,
LEN,LP,,315551,148.34,42,41.867, N-ZK7     ,5,90.417,,,
LEN,LP,,315553,158.341,42,40.388, SILICA    ,5.2,87.222,,,
LEN,LP,,315555,158.341,40,40.388, SILICA    ,5.2,87.222,,,
LEN,LP,,322201,20.588,10,13.47, N-SSK8    ,3.1,-10.981, N-SF6     ,1,-39.525
LEN,LP,,322206,10.378,6,7.232, N-SSK8    ,2.2,-5.178, N-SF4     ,0.8,-18.84
LEN,LP,,322207,16.332,8,10.864, N-SSK8    ,2.5,-8.245, N-SF4     ,0.95,-34.441
LEN,LP,,322209,40.166,18,21.909, N-BK7     ,5.8,-17.529, SF2       ,1.2,-71.821
LEN,LP,,322210,80.098,18,41.269, N-BK7     ,4,-34.724, F2        ,1.8,-209.83
LEN,LP,,322218,3.997,3,2.75, N-SSK8    ,1.645,-1.85, N-SF56    ,0.75,-5.848
LEN,LP,,322219,4.997,3,3.55, N-SSK8    ,1.935,-2.269, N-SF56    ,1.125,-6.712
LEN,LP,,322227,150.573,31.5,90.417, N-BK7     ,6,-58.298, F4        ,2.6,-230.41
LEN,LP,,322229,400.557,63,242.31, N-BK7     ,9,-177.83, SF5       ,5,-538.58
LEN,LP,,322230,500.267,63,302.87, N-BK7     ,7,-222.27, SF5       ,6,-673.17
LEN,LP,,322231,600.026,63,365.17, N-BK7     ,6.5,-266.07, SF5       ,6,-800.06
LEN,LP,,322232,802.562,63,486.97, N-BK7     ,7.5,-354.81, SF5       ,5.5,-1074.6
LEN,LP,,322236,100.043,18,49.403, N-BK7     ,4,-42.474, F2        ,1.8,-316.23
LEN,LP,,322239,140.324,31.5,84.747, N-BK7     ,6.4,-55.43, F4        ,2.6,-214.41
LEN,LP,,322241,998.834,80,528.52, N-BK7     ,10,-456.43, SF12      ,7,-2083.3
LEN,LP,,322242,1189.12,80,728.62, N-BK7     ,9,-523.3, SF5       ,7,-1562.2
LEN,LP,,322246,181.556,40,90.417, N-BK7     ,7.3,-78.298, F2        ,3.5,-558.31
LEN,LP,,322250,5.943,3,4.068, N-SSK8    ,1.7,-2.758, N-SF56    ,0.95,-9.205
LEN,LP,,322265,50.024,18,25.483, N-BK7     ,5,-21.909, F2        ,1.5,-139.24
LEN,LP,,322266,60.081,18,30.287, N-BK7     ,4.5,-25.483, F2        ,1.5,-170.31
LEN,LP,,322267,160.242,80,104.41, N-SK2     ,22,-81.166, SF10      ,7,-365.17
LEN,LP,,322269,119.861,31.5,55.431, N-BK7     ,7,-50.481, F4        ,2.4,-640.1
LEN,LP,,322270,159.848,31.5,96.466, N-BK7     ,6,-62.643, F4        ,2.6,-244.06
LEN,LP,,322271,200.102,31.5,92.39, N-BK7     ,5.3,-84.747, F4        ,2.8,-1074.6
LEN,LP,,322272,250.31,31.5,116.31, N-BK7     ,5.2,-105.93, F4        ,2.8,-1258.9
LEN,LP,,322273,300.348,31.5,137.25, N-BK7     ,5.8,-126.8, F4        ,3.2,-1778.3
LEN,LP,,322275,400.916,31.5,244.06, N-BK7     ,4,-156.22, F4        ,3,-604.3
LEN,LP,,322276,1328.13,31.5,782.98, N-BK7     ,3.6,-473.15, F2        ,3,-1995.3
LEN,LP,,322277,598.53,31.5,370.47, N-BK7     ,4,-214.41, F4        ,3,-829.37
LEN,LP,,322278,310.309,80,188.36, N-BK7     ,12.5,-139.24, SF5       ,6,-415.67
LEN,LP,,322279,500.521,80,302.87, N-BK7     ,10,-222.27, SF5       ,6,-673.17
LEN,LP,,322284,25.358,12.5,16.43, N-SK2     ,4,-12.864, SF10      ,1.5,-58.294
LEN,LP,,322285,30.271,12.5,19.668, N-SK2     ,3.5,-15.51, SF10      ,1.5,-70.287
LEN,LP,,322286,35.07,12.5,22.712, N-SK2     ,3.5,-17.529, SF10      ,1.5,-81.166
LEN,LP,,322287,80.901,31.5,41.867, N-BK7     ,9,-34.724, F4        ,2.5,-209.83
LEN,LP,,322288,100.807,31.5,52.33, N-BK7     ,7.5,-42.781, F4        ,2,-256.67
LEN,LP,,322293,201.168,40,104.41, N-BK7     ,6.5,-86.596, F2        ,3.5,-508.45
LEN,LP,,322294,249.853,40,153.99, N-BK7     ,6.2,-109.81, SF5       ,3.3,-323.13
LEN,LP,,322295,299.964,40,184.34, N-BK7     ,7,-116.31, F2        ,4,-434.01
LEN,LP,,322296,400.067,40,242.31, N-BK7     ,5,-177.83, SF5       ,4,-538.58
LEN,LP,,322297,447.535,40,285.92, N-BAK1    ,6,-147.49, F2        ,3,-1122
LEN,LP,,322301,80.232,50,52.33, N-SK2     ,16.8,-41.867, SF10      ,3.2,-184.34
LEN,LP,,322302,101.662,50,66.355, N-SK2     ,14,-51.212, SF10      ,3.5,-230.41
LEN,LP,,322303,121.44,50,78.298, N-SK2     ,12,-60.43, SF10      ,3.5,-285.92
LEN,LP,,322304,201.179,50,104.41, N-BK7     ,9,-86.596, F2        ,3.5,-508.45
LEN,LP,,322305,300.055,50,184.34, N-BK7     ,8,-116.31, F2        ,4,-434.01
LEN,LP,,322306,60.761,25.4,28.387, N-BK7     ,7.5,-26.039, F4        ,2,-316.23
LEN,LP,,322307,80.855,25.4,41.867, N-BK7     ,6,-34.724, F4        ,2.2,-209.83
LEN,LP,,322308,100.818,25.4,52.33, N-BK7     ,5,-42.781, F4        ,2.2,-256.67
LEN,LP,,322309,120.027,25.4,55.431, N-BK7     ,5,-50.481, F4        ,2.2,-640.1
LEN,LP,,322310,159.475,50.8,96.466, N-BK7     ,10,-71.821, SF5       ,3.5,-214.41
LEN,LP,,322311,250.05,50.8,153.99, N-BK7     ,8,-109.81, SF5       ,3.5,-323.13
LEN,LP,,322312,400.227,50.8,242.31, N-BK7     ,6,-177.83, SF5       ,4.5,-538.58
LEN,LP,,322313,999.135,100,528.52, N-BK7     ,12.5,-456.43, SF12      ,9,-2083.3
LEN,LP,,322314,1500.29,100,788.63, N-BK7     ,12,-687.86, SF12      ,9,-3208.1
LEN,LP,,322316,499.328,100,302.87, N-BK7     ,15,-222.27, SF5       ,7,-668.34
LEN,LP,,322317,798.901,150,486.97, N-BK7     ,20,-354.81, SF5       ,12,-1059.3
LEN,LP,,322321,50.051,22.4,33.018, N-BAF10   ,5.8,-28.184, N-SF6     ,1.7,-177.83
LEN,LP,,322322,60.472,22.4,42.474, N-BAF10   ,5.4,-32.546, N-SF6     ,1.6,-160.79
LEN,LP,,322323,80.336,22.4,50.481, N-BK7     ,5,-35.481, SF5       ,2,-100
