TYPE,MANUF. ID,CAT,P/N,Focal Lth,CA,Radius 1,Material1,Thick1,Radius 2,Material2,Thick2,Radius 3,Material3,Thick3,Radius 4,Material4,Thick4,Radius 5,Material5,Thick5,Radius 6
LEN,OS,,11-1990,250,22.9,129.75,BK7,2.6,0
LEN,OS,,11-1992,300,22.9,155.7,BK7,2.7,0
LEN,OS,,11-1996,500,22.9,259.5,BK7,2.4,0
LEN,OS,,11-1999,700,22.9,363.3,BK7,2.3,0
LEN,OS,,11-2004,1000,22.9,519,BK7,2.2,0
LEN,OS,,11-2220,35,27,18.17,BK7,9.9,0
LEN,OS,,11-2230,40,27,20.76,BK7,8.4,0
LEN,OS,,11-2240,50,27,25.95,BK7,6.8,0
LEN,OS,,11-2250,60,27,31.14,BK7,5.9,0
LEN,OS,,11-2260,70,27,36.33,BK7,5.2,0
LEN,OS,,11-2270,80,27,41.52,BK7,4.8,0
LEN,OS,,11-2275,90,27,46.71,BK7,4.5,0
LEN,OS,,11-2280,100,27,51.9,BK7,4.2,0
LEN,OS,,11-2290,120,27,62.28,BK7,3.8,0
LEN,OS,,11-2330,150,27,77.85,BK7,3.5,0
LEN,OS,,11-2335,170,27,88.23,BK7,3.3,0
LEN,OS,,11-2340,200,27,103.8,BK7,3.1,0
LEN,OS,,11-2345,220,27,114.18,BK7,3,0
LEN,OS,,11-2350,250,27,129.75,BK7,2.9,0
LEN,OS,,11-2352,300,27,155.7,BK7,2.7,0
LEN,OS,,11-2354,350,27,181.65,BK7,2.6,0
LEN,OS,,11-2356,400,27,207.6,BK7,2.5,0
LEN,OS,,11-2358,450,27,233.55,BK7,2.5,0
LEN,OS,,11-2360,500,27,259.5,BK7,2.4,0
LEN,OS,,11-2362,600,27,311.4,BK7,2.4,0
LEN,OS,,11-2364,700,27,363.3,BK7,2.3,0
LEN,OS,,11-2366,800,27,415.2,BK7,2.3,0
LEN,OS,,11-2368,900,27,467.1,BK7,2.2,0
LEN,OS,,11-2370,1000,27,519,BK7,2.2,0
LEN,OS,,11-2372,1200,27,622.8,BK7,2.2,0
LEN,OS,,11-2374,1500,27,778.5,BK7,2.1,0
LEN,OS,,11-2376,2000,27,1038,BK7,2.1,0
LEN,OS,,11-2378,2500,27,1297.5,BK7,2.1,0
LEN,OS,,11-2380,3000,27,1557,BK7,2.1,0
LEN,OS,,11-2382,4000,27,2076,BK7,2.1,0
LEN,OS,,11-2384,5000,27,2595,BK7,2,0
LEN,OS,,11-2440,50,34.3,25.95,BK7,10.3,0
LEN,OS,,11-2450,60,34.3,31.14,BK7,8.5,0
LEN,OS,,11-2460,80,34.3,41.52,BK7,6.6,0
LEN,OS,,11-2470,100,34.3,51.9,BK7,5.6,0
LEN,OS,,11-2480,120,34.3,62.28,BK7,5,0
LEN,OS,,11-2490,50,36,25.95,BK7,11.4,0
LEN,OS,,11-2550,60,36,31.14,BK7,9.3,0
LEN,OS,,11-2560,70,36,36.33,BK7,8,0
LEN,OS,,11-2570,80,36,41.52,BK7,7.1,0
LEN,OS,,11-2575,90,36,46.71,BK7,6.5,0
LEN,OS,,11-2580,100,36,51.9,BK7,6,0
LEN,OS,,11-2590,120,36,62.28,BK7,5.3,0
LEN,OS,,11-2660,150,36,77.85,BK7,4.6,0
LEN,OS,,11-2665,170,36,88.23,BK7,4.3,0
LEN,OS,,11-2670,200,36,103.8,BK7,4,0
LEN,OS,,11-2680,250,36,129.75,BK7,3.6,0
LEN,OS,,11-2682,300,36,155.7,BK7,3.3,0
LEN,OS,,11-2683,350,36,181.65,BK7,3.1,0
LEN,OS,,11-2685,400,36,207.6,BK7,3,0
LEN,OS,,11-2687,450,36,233.55,BK7,2.9,0
LEN,OS,,11-2690,500,36,259.5,BK7,2.8,0
LEN,OS,,11-2710,600,36,311.4,BK7,2.6,0
LEN,OS,,11-2720,700,36,363.3,BK7,2.6,0
LEN,OS,,11-2775,900,36,467.1,BK7,2.4,0
LEN,OS,,11-2870,70,45,36.33,BK7,13,0
LEN,OS,,11-2880,80,45,41.52,BK7,11.4,0
LEN,OS,,11-2885,90,45,46.71,BK7,10.3,0
LEN,OS,,11-2890,100,45,51.9,BK7,9.4,0
LEN,OS,,11-2990,120,45,62.28,BK7,8.2,0
